name,fullName,signature,filename,start_line,end_line,column,cyclomaticComplexity,numberOfLines,parameters
vTaskPlaceOnEventList,vTaskPlaceOnEventList,"void(List_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5296,5322,1,-1,-1,"List_t* pxEventList, TickType_t xTicksToWait"
vTaskPlaceOnUnorderedEventList,vTaskPlaceOnUnorderedEventList,"void(List_t*,TickType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5325,5352,1,-1,-1,"List_t* pxEventList, TickType_t xItemValue, TickType_t xTicksToWait"
vTaskPlaceOnEventListRestricted,vTaskPlaceOnEventListRestricted,"void(List_t*,TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5357,5389,5,-1,-1,"List_t* pxEventList, TickType_t xTicksToWait, BaseType_t xWaitIndefinitely"
xTaskRemoveFromEventList,xTaskRemoveFromEventList,BaseType_t(List_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5394,5484,1,-1,-1,List_t* pxEventList
vTaskRemoveFromUnorderedEventList,vTaskRemoveFromUnorderedEventList,"void(ListItem_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5487,5556,1,-1,-1,"ListItem_t* pxEventListItem, TickType_t xItemValue"
vTaskSetTimeOutState,vTaskSetTimeOutState,void(TimeOut_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5559,5572,1,-1,-1,TimeOut_t* pxTimeOut
vTaskInternalSetTimeOutState,vTaskInternalSetTimeOutState,void(TimeOut_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5575,5584,1,-1,-1,TimeOut_t* pxTimeOut
xTaskCheckForTimeOut,xTaskCheckForTimeOut,"BaseType_t(TimeOut_t*,TickType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5587,5653,1,-1,-1,"TimeOut_t* pxTimeOut, TickType_t* pxTicksToWait"
vTaskMissedYield,vTaskMissedYield,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5656,5664,1,-1,-1,void
uxTaskGetTaskNumber,uxTaskGetTaskNumber,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5669,5689,5,-1,-1,TaskHandle_t xTask
vTaskSetTaskNumber,vTaskSetTaskNumber,"void(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5696,5710,5,-1,-1,"TaskHandle_t xTask, UBaseType_t uxHandle"
prvIdleTask,prvIdleTask,void(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,5801,5932,1,-1,-1,void* pvParameters
vTaskAllocateMPURegions,vTaskAllocateMPURegions,"void(TaskHandle_t,MemoryRegion_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6047,6062,5,-1,-1,"TaskHandle_t xTaskToModify, MemoryRegion_t* pxRegions"
prvInitialiseTaskLists,prvInitialiseTaskLists,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6067,6096,1,-1,-1,void
prvCheckTasksWaitingTermination,prvCheckTasksWaitingTermination,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6099,6172,1,-1,-1,void
vTaskGetInfo,vTaskGetInfo,"void(TaskHandle_t,TaskStatus_t*,BaseType_t,eTaskState)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6177,6318,5,-1,-1,"TaskHandle_t xTask, TaskStatus_t* pxTaskStatus, BaseType_t xGetFreeStackSpace, eTaskState eState"
prvListTasksWithinSingleList,prvListTasksWithinSingleList,"UBaseType_t(TaskStatus_t*,List_t*,eTaskState)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6325,6357,5,-1,-1,"TaskStatus_t* pxTaskStatusArray, List_t* pxList, eTaskState eState"
prvTaskCheckFreeStackSpace,prvTaskCheckFreeStackSpace,StackType_t(uint8_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6364,6377,5,-1,-1,uint8_t* pucStackByte
uxTaskGetStackHighWaterMark2,uxTaskGetStackHighWaterMark2,StackType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6389,6422,5,-1,-1,TaskHandle_t xTask
uxTaskGetStackHighWaterMark,uxTaskGetStackHighWaterMark,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6429,6455,5,-1,-1,TaskHandle_t xTask
prvDeleteTCB,prvDeleteTCB,void(TCB_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6462,6510,5,-1,-1,TCB_t* pxTCB
prvResetNextTaskUnblockTime,prvResetNextTaskUnblockTime,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6515,6533,1,-1,-1,void
xTaskGetCurrentTaskHandle,xTaskGetCurrentTaskHandle,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6539,6553,9,-1,-1,void
xTaskGetCurrentTaskHandleForCore,xTaskGetCurrentTaskHandleForCore,TaskHandle_t(BaseType_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6574,6592,5,-1,-1,BaseType_t xCoreID
xTaskGetSchedulerState,xTaskGetSchedulerState,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6599,6632,5,-1,-1,void
xTaskPriorityInherit,xTaskPriorityInherit,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6639,6735,5,-1,-1,TaskHandle_t pxMutexHolder
xTaskPriorityDisinherit,xTaskPriorityDisinherit,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6742,6829,5,-1,-1,TaskHandle_t pxMutexHolder
vTaskPriorityDisinheritAfterTimeout,vTaskPriorityDisinheritAfterTimeout,"void(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,6836,6949,5,-1,-1,"TaskHandle_t pxMutexHolder, UBaseType_t uxHighestPriorityWaitingTask"
uxTaskResetEventItemValue,uxTaskResetEventItemValue,TickType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,7646,7661,1,-1,-1,void
pvTaskIncrementMutexHeldCount,pvTaskIncrementMutexHeldCount,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,7666,7684,5,-1,-1,void
ulTaskGenericNotifyTake,ulTaskGenericNotifyTake,"uint32_t(UBaseType_t,BaseType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,7691,7786,5,-1,-1,"UBaseType_t uxIndexToWaitOn, BaseType_t xClearCountOnExit, TickType_t xTicksToWait"
xTaskGenericNotifyWait,xTaskGenericNotifyWait,"BaseType_t(UBaseType_t,uint32_t,uint32_t,uint32_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,7793,7900,5,-1,-1,"UBaseType_t uxIndexToWaitOn, uint32_t ulBitsToClearOnEntry, uint32_t ulBitsToClearOnExit, uint32_t* pulNotificationValue, TickType_t xTicksToWait"
xTaskGenericNotify,xTaskGenericNotify,"BaseType_t(TaskHandle_t,UBaseType_t,uint32_t,eNotifyAction,uint32_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,7907,8020,5,-1,-1,"TaskHandle_t xTaskToNotify, UBaseType_t uxIndexToNotify, uint32_t ulValue, eNotifyAction eAction, uint32_t* pulPreviousNotificationValue"
xTaskGenericNotifyFromISR,xTaskGenericNotifyFromISR,"BaseType_t(TaskHandle_t,UBaseType_t,uint32_t,eNotifyAction,uint32_t*,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,8027,8202,5,-1,-1,"TaskHandle_t xTaskToNotify, UBaseType_t uxIndexToNotify, uint32_t ulValue, eNotifyAction eAction, uint32_t* pulPreviousNotificationValue, BaseType_t* pxHigherPriorityTaskWoken"
vTaskGenericNotifyGiveFromISR,vTaskGenericNotifyGiveFromISR,"void(TaskHandle_t,UBaseType_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,8209,8334,5,-1,-1,"TaskHandle_t xTaskToNotify, UBaseType_t uxIndexToNotify, BaseType_t* pxHigherPriorityTaskWoken"
xTaskGenericNotifyStateClear,xTaskGenericNotifyStateClear,"BaseType_t(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,8341,8373,5,-1,-1,"TaskHandle_t xTask, UBaseType_t uxIndexToClear"
ulTaskGenericNotifyValueClear,ulTaskGenericNotifyValueClear,"uint32_t(TaskHandle_t,UBaseType_t,uint32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,8380,8408,5,-1,-1,"TaskHandle_t xTask, UBaseType_t uxIndexToClear, uint32_t ulBitsToClear"
prvAddCurrentTaskToDelayedList,prvAddCurrentTaskToDelayedList,"void(TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,8579,8695,1,-1,-1,"TickType_t xTicksToWait, BaseType_t xCanBlockIndefinitely"
xTaskGetMPUSettings,xTaskGetMPUSettings,xMPU_SETTINGS(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,8700,8712,5,-1,-1,TaskHandle_t xTask
vTaskResetState,vTaskResetState,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,8810,8860,1,-1,-1,void
main,main,int(void),main.c,40,44,1,-1,-1,void
<global>,main.c:<global>,,main.c,1,82,1,-1,-1,
vApplicationIdleHook,vApplicationIdleHook,void(void),main.c,48,50,1,-1,-1,void
vApplicationTickHook,vApplicationTickHook,void(void),main.c,53,55,1,-1,-1,void
vAssertCalled,vAssertCalled,void(void),main.c,58,72,1,-1,-1,void
vLoggingPrintf,vLoggingPrintf,"void(char*,...)",main.c,74,82,1,-1,-1,"char* pcFormat, char* <param>2"
app_main,app_main,void(void),app_main.c,43,59,1,-1,-1,void
<global>,app_main.c:<global>,,app_main.c,1,142,1,-1,-1,
vApplicationStackOverflowHook,vApplicationStackOverflowHook,"void(TaskHandle_t,char*)",app_main.c,62,75,1,-1,-1,"TaskHandle_t pxTask, char* pcTaskName"
vApplicationMallocFailedHook,vApplicationMallocFailedHook,void(void),app_main.c,77,87,1,-1,-1,void
vApplicationGetIdleTaskMemory,vApplicationGetIdleTaskMemory,"void(StaticTask_t**,StackType_t**,uint32_t*)",app_main.c,93,114,1,-1,-1,"StaticTask_t** ppxIdleTaskTCBBuffer, StackType_t** ppxIdleTaskStackBuffer, uint32_t* pulIdleTaskStackSize"
vApplicationGetTimerTaskMemory,vApplicationGetTimerTaskMemory,"void(StaticTask_t**,StackType_t**,uint32_t*)",app_main.c,120,141,1,-1,-1,"StaticTask_t** ppxTimerTaskTCBBuffer, StackType_t** ppxTimerTaskStackBuffer, uint32_t* pulTimerTaskStackSize"
<global>,syscall.c:<global>,,syscall.c,1,212,1,-1,-1,
uart_init,uart_init,void(void),syscall.c,51,55,1,-1,-1,void
_fstat,_fstat,int(int),syscall.c,93,97,1,-1,-1,int file
_read,_read,"int(int,char*,int)",syscall.c,104,112,1,-1,-1,"int file, char* buf, int len"
_write,_write,"int(int,char*,int)",syscall.c,122,136,1,-1,-1,"int file, char* buf, int len"
_sbrk,_sbrk,void*(int),syscall.c,144,156,1,-1,-1,int incr
_close,_close,void(int),syscall.c,158,161,1,-1,-1,int fd
_lseek,_lseek,"int(int,int,int)",syscall.c,163,172,1,-1,-1,"int filedes, int offset, int whence"
_isatty,_isatty,int(),syscall.c,174,177,1,-1,-1,
_exit,_exit,void(int),syscall.c,179,194,1,-1,-1,int exit_code
_kill,_kill,"void(pid_t,int)",syscall.c,196,201,1,-1,-1,"pid_t pid, int sig"
_getpid,_getpid,int(void),syscall.c,203,206,1,-1,-1,void
<global>,<includes>:<global>,,<includes>,1,-1,-1,-1,-1,
heapPROTECT_BLOCK_POINTER,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapPROTECT_BLOCK_POINTER:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,129,129,5,-1,-1,ANY p1
xQueueSendToBackFromISR,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:xQueueSendToBackFromISR:ANY(3),ANY(3),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,1109,1110,64,-1,-1,"ANY p1, ANY p2, ANY p3"
tskMPU_WRITE_PERMISSION,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:tskMPU_WRITE_PERMISSION:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,75,75,59,-1,-1,
mpuMULTIPLY_UINT32_WILL_OVERFLOW,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:mpuMULTIPLY_UINT32_WILL_OVERFLOW:ANY(2),ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,124,124,5,-1,-1,"ANY p1, ANY p2"
tmrCOMMAND_START,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_START:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,58,58,11,-1,-1,
portADD_UINT32_WILL_OVERFLOW,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portADD_UINT32_WILL_OVERFLOW:ANY(2),ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,139,139,1,-1,-1,"ANY p1, ANY p2"
portMPU_REGION_EXECUTE_NEVER,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_EXECUTE_NEVER:ANY(0),ANY(0),mpu_demo.c,87,87,9,-1,-1,
heapPROTECT_BLOCK_POINTER,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapPROTECT_BLOCK_POINTER:A_BLOCK_LINK*(1),A_BLOCK_LINK*(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,129,129,5,-1,-1,ANY p1
portNVIC_SYSTICK_CLK,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYSTICK_CLK:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,48,48,5,-1,-1,
listLIST_IS_EMPTY,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listLIST_IS_EMPTY:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,258,258,24,-1,-1,ANY p1
portNVIC_SYSTICK_INT,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYSTICK_INT:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,88,88,1,-1,-1,
eventCLEAR_EVENTS_ON_EXIT_BIT,/home/zwz/FreeRTOS/FreeRTOS/Source/include/event_groups.h:eventCLEAR_EVENTS_ON_EXIT_BIT:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,48,48,65,-1,-1,
sbFLAGS_IS_BATCHING_BUFFER,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:sbFLAGS_IS_BATCHING_BUFFER:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,227,227,5,-1,-1,
sbBYTES_TO_STORE_MESSAGE_LENGTH,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:sbBYTES_TO_STORE_MESSAGE_LENGTH:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,222,222,5,-1,-1,
configNUMBER_OF_CORES,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:configNUMBER_OF_CORES:int(0),int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,90,90,47,-1,-1,
portNVIC_SYSTICK_CTRL_REG,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYSTICK_CTRL_REG:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,65,65,1,-1,-1,
portCLEAR_INTERRUPT_MASK_FROM_ISR,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portCLEAR_INTERRUPT_MASK_FROM_ISR:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,209,209,26,-1,-1,ANY p1
heapBLOCK_SIZE_IS_VALID,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapBLOCK_SIZE_IS_VALID:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,81,81,1,-1,-1,ANY p1
pdFALSE,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdFALSE:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,52,52,2,-1,-1,
tmrSTATUS_IS_ACTIVE,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:tmrSTATUS_IS_ACTIVE:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,78,78,5,-1,-1,
configSYSTICK_CLOCK_HZ,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:configSYSTICK_CLOCK_HZ:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,46,46,5,-1,-1,
eventUNBLOCKED_DUE_TO_BIT_SET,/home/zwz/FreeRTOS/FreeRTOS/Source/include/event_groups.h:eventUNBLOCKED_DUE_TO_BIT_SET:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,49,49,59,-1,-1,
eventEVENT_BITS_CONTROL_BYTES,/home/zwz/FreeRTOS/FreeRTOS/Source/include/event_groups.h:eventEVENT_BITS_CONTROL_BYTES:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,51,51,2,-1,-1,
portENABLE_INTERRUPTS,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portENABLE_INTERRUPTS:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,211,211,1,-1,-1,
portUNPRIVILEGED_FLASH_REGION,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portUNPRIVILEGED_FLASH_REGION:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,91,91,2,-1,-1,
portPRIGROUP_SHIFT,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPRIGROUP_SHIFT:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,113,113,1,-1,-1,
heapVALIDATE_BLOCK_POINTER,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapVALIDATE_BLOCK_POINTER:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,134,136,1,-1,-1,ANY p1
prvAddTaskToReadyList,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:prvAddTaskToReadyList:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,284,290,1,-1,-1,ANY p1
configTASK_NOTIFICATION_ARRAY_ENTRIES,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:configTASK_NOTIFICATION_ARRAY_ENTRIES:int(0),int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,2798,2798,31,-1,-1,
tskDYNAMICALLY_ALLOCATED_STACK_AND_TCB,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:tskDYNAMICALLY_ALLOCATED_STACK_AND_TCB:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,123,123,1,-1,-1,
portNVIC_SYS_CTRL_STATE_REG,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYS_CTRL_STATE_REG:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,70,70,1,-1,-1,
portMAX_DELAY,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMAX_DELAY:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,67,67,47,-1,-1,
portTASK_SWITCH_HOOK,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portTASK_SWITCH_HOOK:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,581,581,22,-1,-1,ANY p1
xTaskNotifyIndexedFromISR,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:xTaskNotifyIndexedFromISR:ANY(5),ANY(5),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,2785,2786,39733,-1,-1,"ANY p1, ANY p2, ANY p3, ANY p4, ANY p5"
portTICK_TYPE_CLEAR_INTERRUPT_MASK_FROM_ISR,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portTICK_TYPE_CLEAR_INTERRUPT_MASK_FROM_ISR:ANY(1),ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,2919,2919,31,-1,-1,ANY p1
queueUNLOCKED,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:queueUNLOCKED:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,52,52,1,-1,-1,
portMEMORY_BARRIER,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMEMORY_BARRIER:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,381,381,26,-1,-1,
pdMS_TO_TICKS,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdMS_TO_TICKS:ANY(1),ANY(1),mpu_demo.c,42,42,5,-1,-1,ANY p1
portDISABLE_INTERRUPTS,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portDISABLE_INTERRUPTS:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,210,210,8,-1,-1,
portBASE_TYPE_ENTER_CRITICAL,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:portBASE_TYPE_ENTER_CRITICAL:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,89,89,16,-1,-1,
configINITIAL_TICK_COUNT,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:configINITIAL_TICK_COUNT:int(0),int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,2900,2900,33,-1,-1,
queueYIELD_IF_USING_PREEMPTION,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:queueYIELD_IF_USING_PREEMPTION:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,92,92,9,-1,-1,
portMPU_REGION_CACHEABLE_BUFFERABLE,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_CACHEABLE_BUFFERABLE:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,86,86,28,-1,-1,
xQueueSendToBack,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:xQueueSendToBack:ANY(3),ANY(3),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,428,429,2,-1,-1,"ANY p1, ANY p2, ANY p3"
portTICK_TYPE_SET_INTERRUPT_MASK_FROM_ISR,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portTICK_TYPE_SET_INTERRUPT_MASK_FROM_ISR:int(0),int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,2918,2918,59,-1,-1,
eventWAIT_FOR_ALL_BITS,/home/zwz/FreeRTOS/FreeRTOS/Source/include/event_groups.h:eventWAIT_FOR_ALL_BITS:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,50,50,6,-1,-1,
tmrFIRST_FROM_ISR_COMMAND,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrFIRST_FROM_ISR_COMMAND:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,64,64,33,-1,-1,
prvIncrementQueueRxLock,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:prvIncrementQueueRxLock:ANY(2),ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,292,300,1,-1,-1,"ANY p1, ANY p2"
xQueueCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:xQueueCreateStatic:ANY(4),ANY(4),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,235,235,30,-1,-1,"ANY p1, ANY p2, ANY p3, ANY p4"
taskNOT_WAITING_NOTIFICATION,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskNOT_WAITING_NOTIFICATION:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,112,112,1,-1,-1,
portPRIVILEGED_FLASH_REGION,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portPRIVILEGED_FLASH_REGION:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,92,92,75,-1,-1,
queueQUEUE_IS_MUTEX,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:queueQUEUE_IS_MUTEX:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,66,66,1,-1,-1,
taskYIELD_WITHIN_API,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:taskYIELD_WITHIN_API:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,3481,3481,116097,-1,-1,
portOFFSET_TO_PSR,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portOFFSET_TO_PSR:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,121,121,1,-1,-1,
pdPASS,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdPASS:ANY(0),ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,59,59,10,-1,-1,
